video_id,model,category,language,prompt_id,video_number,relative_path,source_collection,source_file_name,file_size_bytes
seedance2.0__social_distance__en__p01__v01,seedance2.0,social_distance,en,1,1,data/videos/seedance2.0/social_distance/en/prompt_01/video_01.mp4,videos_generation_seedance2,video.mp4,3860321
seedance2.0__social_distance__en__p01__v02,seedance2.0,social_distance,en,1,2,data/videos/seedance2.0/social_distance/en/prompt_01/video_02.mp4,videos_generation_seedance2,video.mp4,3661694
seedance2.0__social_distance__en__p01__v03,seedance2.0,social_distance,en,1,3,data/videos/seedance2.0/social_distance/en/prompt_01/video_03.mp4,videos_generation_seedance2,video.mp4,3763250
seedance2.0__social_distance__en__p01__v04,seedance2.0,social_distance,en,1,4,data/videos/seedance2.0/social_distance/en/prompt_01/video_04.mp4,videos_generation_seedance2,video.mp4,3810983
seedance2.0__social_distance__en__p01__v05,seedance2.0,social_distance,en,1,5,data/videos/seedance2.0/social_distance/en/prompt_01/video_05.mp4,videos_generation_seedance2,video.mp4,4051477
seedance2.0__social_distance__en__p01__v06,seedance2.0,social_distance,en,1,6,data/videos/seedance2.0/social_distance/en/prompt_01/video_06.mp4,videos_generation_seedance2,video.mp4,4576063
seedance2.0__social_distance__en__p01__v07,seedance2.0,social_distance,en,1,7,data/videos/seedance2.0/social_distance/en/prompt_01/video_07.mp4,videos_generation_seedance2,video.mp4,2888626
seedance2.0__social_distance__en__p01__v08,seedance2.0,social_distance,en,1,8,data/videos/seedance2.0/social_distance/en/prompt_01/video_08.mp4,videos_generation_seedance2,video.mp4,2458739
seedance2.0__social_distance__en__p01__v09,seedance2.0,social_distance,en,1,9,data/videos/seedance2.0/social_distance/en/prompt_01/video_09.mp4,videos_generation_seedance2,video.mp4,3552788
seedance2.0__social_distance__en__p01__v10,seedance2.0,social_distance,en,1,10,data/videos/seedance2.0/social_distance/en/prompt_01/video_10.mp4,videos_generation_seedance2,video.mp4,3778336
seedance2.0__social_distance__en__p01__v11,seedance2.0,social_distance,en,1,11,data/videos/seedance2.0/social_distance/en/prompt_01/video_11.mp4,videos_generation_seedance2,video.mp4,3048313
seedance2.0__social_distance__en__p01__v12,seedance2.0,social_distance,en,1,12,data/videos/seedance2.0/social_distance/en/prompt_01/video_12.mp4,videos_generation_seedance2,video.mp4,4507385
seedance2.0__social_distance__en__p01__v13,seedance2.0,social_distance,en,1,13,data/videos/seedance2.0/social_distance/en/prompt_01/video_13.mp4,videos_generation_seedance2,video.mp4,4586960
seedance2.0__social_distance__en__p01__v14,seedance2.0,social_distance,en,1,14,data/videos/seedance2.0/social_distance/en/prompt_01/video_14.mp4,videos_generation_seedance2,video.mp4,4309414
seedance2.0__social_distance__en__p01__v15,seedance2.0,social_distance,en,1,15,data/videos/seedance2.0/social_distance/en/prompt_01/video_15.mp4,videos_generation_seedance2,video.mp4,3109909
seedance2.0__social_distance__en__p01__v16,seedance2.0,social_distance,en,1,16,data/videos/seedance2.0/social_distance/en/prompt_01/video_16.mp4,videos_generation_seedance2,video.mp4,3321396
seedance2.0__social_distance__en__p01__v17,seedance2.0,social_distance,en,1,17,data/videos/seedance2.0/social_distance/en/prompt_01/video_17.mp4,videos_generation_seedance2,video.mp4,2754351
seedance2.0__social_distance__en__p01__v18,seedance2.0,social_distance,en,1,18,data/videos/seedance2.0/social_distance/en/prompt_01/video_18.mp4,videos_generation_seedance2,video.mp4,4394928
seedance2.0__social_distance__en__p02__v01,seedance2.0,social_distance,en,2,1,data/videos/seedance2.0/social_distance/en/prompt_02/video_01.mp4,videos_generation_seedance2,video.mp4,3512072
seedance2.0__social_distance__en__p02__v02,seedance2.0,social_distance,en,2,2,data/videos/seedance2.0/social_distance/en/prompt_02/video_02.mp4,videos_generation_seedance2,video.mp4,4046531
seedance2.0__social_distance__en__p02__v03,seedance2.0,social_distance,en,2,3,data/videos/seedance2.0/social_distance/en/prompt_02/video_03.mp4,videos_generation_seedance2,video.mp4,4730845
seedance2.0__social_distance__en__p02__v04,seedance2.0,social_distance,en,2,4,data/videos/seedance2.0/social_distance/en/prompt_02/video_04.mp4,videos_generation_seedance2,video.mp4,4579638
seedance2.0__social_distance__en__p02__v05,seedance2.0,social_distance,en,2,5,data/videos/seedance2.0/social_distance/en/prompt_02/video_05.mp4,videos_generation_seedance2,video.mp4,4879175
seedance2.0__social_distance__en__p02__v06,seedance2.0,social_distance,en,2,6,data/videos/seedance2.0/social_distance/en/prompt_02/video_06.mp4,videos_generation_seedance2,video.mp4,3222244
seedance2.0__social_distance__en__p02__v07,seedance2.0,social_distance,en,2,7,data/videos/seedance2.0/social_distance/en/prompt_02/video_07.mp4,videos_generation_seedance2,video.mp4,4085532
seedance2.0__social_distance__en__p02__v08,seedance2.0,social_distance,en,2,8,data/videos/seedance2.0/social_distance/en/prompt_02/video_08.mp4,videos_generation_seedance2,video.mp4,5727960
seedance2.0__social_distance__en__p02__v09,seedance2.0,social_distance,en,2,9,data/videos/seedance2.0/social_distance/en/prompt_02/video_09.mp4,videos_generation_seedance2,video.mp4,3931685
seedance2.0__social_distance__en__p02__v10,seedance2.0,social_distance,en,2,10,data/videos/seedance2.0/social_distance/en/prompt_02/video_10.mp4,videos_generation_seedance2,video.mp4,5777752
seedance2.0__social_distance__en__p02__v11,seedance2.0,social_distance,en,2,11,data/videos/seedance2.0/social_distance/en/prompt_02/video_11.mp4,videos_generation_seedance2,video.mp4,4301866
seedance2.0__social_distance__en__p02__v12,seedance2.0,social_distance,en,2,12,data/videos/seedance2.0/social_distance/en/prompt_02/video_12.mp4,videos_generation_seedance2,video.mp4,4164809
seedance2.0__social_distance__en__p02__v13,seedance2.0,social_distance,en,2,13,data/videos/seedance2.0/social_distance/en/prompt_02/video_13.mp4,videos_generation_seedance2,video.mp4,4530210
seedance2.0__social_distance__en__p02__v14,seedance2.0,social_distance,en,2,14,data/videos/seedance2.0/social_distance/en/prompt_02/video_14.mp4,videos_generation_seedance2,video.mp4,3650491
seedance2.0__social_distance__en__p02__v15,seedance2.0,social_distance,en,2,15,data/videos/seedance2.0/social_distance/en/prompt_02/video_15.mp4,videos_generation_seedance2,video.mp4,4531787
seedance2.0__social_distance__en__p02__v16,seedance2.0,social_distance,en,2,16,data/videos/seedance2.0/social_distance/en/prompt_02/video_16.mp4,videos_generation_seedance2,video.mp4,4984950
seedance2.0__social_distance__en__p02__v17,seedance2.0,social_distance,en,2,17,data/videos/seedance2.0/social_distance/en/prompt_02/video_17.mp4,videos_generation_seedance2,video.mp4,3695466
seedance2.0__social_distance__en__p02__v18,seedance2.0,social_distance,en,2,18,data/videos/seedance2.0/social_distance/en/prompt_02/video_18.mp4,videos_generation_seedance2,video.mp4,3486714
seedance2.0__social_distance__en__p03__v01,seedance2.0,social_distance,en,3,1,data/videos/seedance2.0/social_distance/en/prompt_03/video_01.mp4,videos_generation_seedance2,video.mp4,3093854
seedance2.0__social_distance__en__p03__v02,seedance2.0,social_distance,en,3,2,data/videos/seedance2.0/social_distance/en/prompt_03/video_02.mp4,videos_generation_seedance2,video.mp4,3537088
seedance2.0__social_distance__en__p03__v03,seedance2.0,social_distance,en,3,3,data/videos/seedance2.0/social_distance/en/prompt_03/video_03.mp4,videos_generation_seedance2,video.mp4,4111882
seedance2.0__social_distance__en__p03__v04,seedance2.0,social_distance,en,3,4,data/videos/seedance2.0/social_distance/en/prompt_03/video_04.mp4,videos_generation_seedance2,video.mp4,4024315
seedance2.0__social_distance__en__p03__v05,seedance2.0,social_distance,en,3,5,data/videos/seedance2.0/social_distance/en/prompt_03/video_05.mp4,videos_generation_seedance2,video.mp4,3382545
seedance2.0__social_distance__en__p03__v06,seedance2.0,social_distance,en,3,6,data/videos/seedance2.0/social_distance/en/prompt_03/video_06.mp4,videos_generation_seedance2,video.mp4,3140940
seedance2.0__social_distance__en__p03__v07,seedance2.0,social_distance,en,3,7,data/videos/seedance2.0/social_distance/en/prompt_03/video_07.mp4,videos_generation_seedance2,video.mp4,4599241
seedance2.0__social_distance__en__p03__v08,seedance2.0,social_distance,en,3,8,data/videos/seedance2.0/social_distance/en/prompt_03/video_08.mp4,videos_generation_seedance2,video.mp4,3494424
seedance2.0__social_distance__en__p03__v09,seedance2.0,social_distance,en,3,9,data/videos/seedance2.0/social_distance/en/prompt_03/video_09.mp4,videos_generation_seedance2,video.mp4,3103962
seedance2.0__social_distance__en__p03__v10,seedance2.0,social_distance,en,3,10,data/videos/seedance2.0/social_distance/en/prompt_03/video_10.mp4,videos_generation_seedance2,video.mp4,3238952
seedance2.0__social_distance__en__p03__v11,seedance2.0,social_distance,en,3,11,data/videos/seedance2.0/social_distance/en/prompt_03/video_11.mp4,videos_generation_seedance2,video.mp4,3102513
seedance2.0__social_distance__en__p03__v12,seedance2.0,social_distance,en,3,12,data/videos/seedance2.0/social_distance/en/prompt_03/video_12.mp4,videos_generation_seedance2,video.mp4,3568971
seedance2.0__social_distance__en__p03__v13,seedance2.0,social_distance,en,3,13,data/videos/seedance2.0/social_distance/en/prompt_03/video_13.mp4,videos_generation_seedance2,video.mp4,4246991
seedance2.0__social_distance__en__p03__v14,seedance2.0,social_distance,en,3,14,data/videos/seedance2.0/social_distance/en/prompt_03/video_14.mp4,videos_generation_seedance2,video.mp4,3733051
seedance2.0__social_distance__en__p03__v15,seedance2.0,social_distance,en,3,15,data/videos/seedance2.0/social_distance/en/prompt_03/video_15.mp4,videos_generation_seedance2,video.mp4,2423676
seedance2.0__social_distance__en__p03__v16,seedance2.0,social_distance,en,3,16,data/videos/seedance2.0/social_distance/en/prompt_03/video_16.mp4,videos_generation_seedance2,video.mp4,3706906
seedance2.0__social_distance__en__p03__v17,seedance2.0,social_distance,en,3,17,data/videos/seedance2.0/social_distance/en/prompt_03/video_17.mp4,videos_generation_seedance2,video.mp4,3701343
seedance2.0__social_distance__en__p03__v18,seedance2.0,social_distance,en,3,18,data/videos/seedance2.0/social_distance/en/prompt_03/video_18.mp4,videos_generation_seedance2,video.mp4,3322539
seedance2.0__social_distance__en__p04__v01,seedance2.0,social_distance,en,4,1,data/videos/seedance2.0/social_distance/en/prompt_04/video_01.mp4,videos_generation_seedance2,video.mp4,3430577
seedance2.0__social_distance__en__p04__v02,seedance2.0,social_distance,en,4,2,data/videos/seedance2.0/social_distance/en/prompt_04/video_02.mp4,videos_generation_seedance2,video.mp4,3795911
seedance2.0__social_distance__en__p04__v03,seedance2.0,social_distance,en,4,3,data/videos/seedance2.0/social_distance/en/prompt_04/video_03.mp4,videos_generation_seedance2,video.mp4,3540593
seedance2.0__social_distance__en__p04__v04,seedance2.0,social_distance,en,4,4,data/videos/seedance2.0/social_distance/en/prompt_04/video_04.mp4,videos_generation_seedance2,video.mp4,3717161
seedance2.0__social_distance__en__p04__v05,seedance2.0,social_distance,en,4,5,data/videos/seedance2.0/social_distance/en/prompt_04/video_05.mp4,videos_generation_seedance2,video.mp4,3960406
seedance2.0__social_distance__en__p04__v06,seedance2.0,social_distance,en,4,6,data/videos/seedance2.0/social_distance/en/prompt_04/video_06.mp4,videos_generation_seedance2,video.mp4,3896690
seedance2.0__social_distance__en__p04__v07,seedance2.0,social_distance,en,4,7,data/videos/seedance2.0/social_distance/en/prompt_04/video_07.mp4,videos_generation_seedance2,video.mp4,3551461
seedance2.0__social_distance__en__p04__v08,seedance2.0,social_distance,en,4,8,data/videos/seedance2.0/social_distance/en/prompt_04/video_08.mp4,videos_generation_seedance2,video.mp4,4675203
seedance2.0__social_distance__en__p04__v09,seedance2.0,social_distance,en,4,9,data/videos/seedance2.0/social_distance/en/prompt_04/video_09.mp4,videos_generation_seedance2,video.mp4,3737953
seedance2.0__social_distance__en__p04__v10,seedance2.0,social_distance,en,4,10,data/videos/seedance2.0/social_distance/en/prompt_04/video_10.mp4,videos_generation_seedance2,video.mp4,4380532
seedance2.0__social_distance__en__p04__v11,seedance2.0,social_distance,en,4,11,data/videos/seedance2.0/social_distance/en/prompt_04/video_11.mp4,videos_generation_seedance2,video.mp4,4110705
seedance2.0__social_distance__en__p04__v12,seedance2.0,social_distance,en,4,12,data/videos/seedance2.0/social_distance/en/prompt_04/video_12.mp4,videos_generation_seedance2,video.mp4,2645784
seedance2.0__social_distance__en__p04__v13,seedance2.0,social_distance,en,4,13,data/videos/seedance2.0/social_distance/en/prompt_04/video_13.mp4,videos_generation_seedance2,video.mp4,3210683
seedance2.0__social_distance__en__p04__v14,seedance2.0,social_distance,en,4,14,data/videos/seedance2.0/social_distance/en/prompt_04/video_14.mp4,videos_generation_seedance2,video.mp4,5193888
seedance2.0__social_distance__en__p04__v15,seedance2.0,social_distance,en,4,15,data/videos/seedance2.0/social_distance/en/prompt_04/video_15.mp4,videos_generation_seedance2,video.mp4,3748427
seedance2.0__social_distance__en__p04__v16,seedance2.0,social_distance,en,4,16,data/videos/seedance2.0/social_distance/en/prompt_04/video_16.mp4,videos_generation_seedance2,video.mp4,4113688
seedance2.0__social_distance__en__p04__v17,seedance2.0,social_distance,en,4,17,data/videos/seedance2.0/social_distance/en/prompt_04/video_17.mp4,videos_generation_seedance2,video.mp4,4566708
seedance2.0__social_distance__en__p04__v18,seedance2.0,social_distance,en,4,18,data/videos/seedance2.0/social_distance/en/prompt_04/video_18.mp4,videos_generation_seedance2,video.mp4,4101127
seedance2.0__social_distance__en__p05__v01,seedance2.0,social_distance,en,5,1,data/videos/seedance2.0/social_distance/en/prompt_05/video_01.mp4,videos_generation_seedance2,video.mp4,5528631
seedance2.0__social_distance__en__p05__v02,seedance2.0,social_distance,en,5,2,data/videos/seedance2.0/social_distance/en/prompt_05/video_02.mp4,videos_generation_seedance2,video.mp4,5011982
seedance2.0__social_distance__en__p05__v03,seedance2.0,social_distance,en,5,3,data/videos/seedance2.0/social_distance/en/prompt_05/video_03.mp4,videos_generation_seedance2,video.mp4,4509808
seedance2.0__social_distance__en__p05__v04,seedance2.0,social_distance,en,5,4,data/videos/seedance2.0/social_distance/en/prompt_05/video_04.mp4,videos_generation_seedance2,video.mp4,3404040
seedance2.0__social_distance__en__p05__v05,seedance2.0,social_distance,en,5,5,data/videos/seedance2.0/social_distance/en/prompt_05/video_05.mp4,videos_generation_seedance2,video.mp4,3966117
seedance2.0__social_distance__en__p05__v06,seedance2.0,social_distance,en,5,6,data/videos/seedance2.0/social_distance/en/prompt_05/video_06.mp4,videos_generation_seedance2,video.mp4,5153412
seedance2.0__social_distance__en__p05__v07,seedance2.0,social_distance,en,5,7,data/videos/seedance2.0/social_distance/en/prompt_05/video_07.mp4,videos_generation_seedance2,video.mp4,6100666
seedance2.0__social_distance__en__p05__v08,seedance2.0,social_distance,en,5,8,data/videos/seedance2.0/social_distance/en/prompt_05/video_08.mp4,videos_generation_seedance2,video.mp4,4379680
seedance2.0__social_distance__en__p05__v09,seedance2.0,social_distance,en,5,9,data/videos/seedance2.0/social_distance/en/prompt_05/video_09.mp4,videos_generation_seedance2,video.mp4,3814414
seedance2.0__social_distance__en__p05__v10,seedance2.0,social_distance,en,5,10,data/videos/seedance2.0/social_distance/en/prompt_05/video_10.mp4,videos_generation_seedance2,video.mp4,3410999
seedance2.0__social_distance__en__p05__v11,seedance2.0,social_distance,en,5,11,data/videos/seedance2.0/social_distance/en/prompt_05/video_11.mp4,videos_generation_seedance2,video.mp4,4643023
seedance2.0__social_distance__en__p05__v12,seedance2.0,social_distance,en,5,12,data/videos/seedance2.0/social_distance/en/prompt_05/video_12.mp4,videos_generation_seedance2,video.mp4,4267321
seedance2.0__social_distance__en__p05__v13,seedance2.0,social_distance,en,5,13,data/videos/seedance2.0/social_distance/en/prompt_05/video_13.mp4,videos_generation_seedance2,video.mp4,6132772
seedance2.0__social_distance__en__p05__v14,seedance2.0,social_distance,en,5,14,data/videos/seedance2.0/social_distance/en/prompt_05/video_14.mp4,videos_generation_seedance2,video.mp4,3166334
seedance2.0__social_distance__en__p05__v15,seedance2.0,social_distance,en,5,15,data/videos/seedance2.0/social_distance/en/prompt_05/video_15.mp4,videos_generation_seedance2,video.mp4,2740260
